,address,company,company_link,educational,experience,info_link,name,publish_time,salary,work_place,work_type
400,"[北京市海淀区车道沟1号青东商务区                                        (邮编：100089)
                            ]",北京先进数通信息技术股份公司,https://jobs.51job.com/all/co105547.html,本科,2年经验,https://jobs.51job.com/shanghai/99166957.html?s=01&t=0,大数据高级工程师（Java、Python、Scala）,05-31,0.6-1万/月,兰州,算法工程师
401,"[岳麓区桃子湖文化创意产业园（长沙机器人研究院）                                        (邮编：412003)
                            ]",长沙孚中数据科技有限公司,https://jobs.51job.com/all/co4778336.html,高中,无工作经验,https://jobs.51job.com/ningbo-zhq/99902956.html?s=01&t=0,Python开发工程师,05-31,1-1.5万/月,长沙-岳麓区,Web前端开发
402,"[成华区万宇路1号                                        (邮编：000000)
                            ]",成都安信源科技有限责任公司,https://jobs.51job.com/all/co4184493.html,本科,1年经验,https://jobs.51job.com/hangzhou-bjq/94860765.html?s=01&t=0,Python开发工程师,05-31,4.5-6千/月,成都-成华区,软件工程师
403,"[武汉市洪山区杨家湾D出口                                        (邮编：432700)
                            ]",达内时代教育集团,https://jobs.51job.com/all/co4760473.html,招2人,无工作经验,https://jobs.51job.com/nanjing-yhtq/102611309.html?s=01&t=0,Python讲师/项目经理（软件园）,05-31,6-8千/月,武汉-江夏区,软件工程师
404,"[上深沟村860-6号                                        (邮编：100017)
                            ]",辽宁中嘉博众教育科技有限公司,https://jobs.51job.com/all/co4507064.html,本科,3-4年经验,https://jobs.51job.com/shanghai-fxq/99067117.html?s=01&t=0,Python方向讲师,05-31,0.8-1万/月,沈阳-浑南区,讲师/助教
405,"[渝北区东湖南路40号力帆时代1栋                                        (邮编：400000)
                            ]",重庆绿创建筑技术咨询有限公司,https://jobs.51job.com/all/co3709576.html,本科,3-4年经验,https://jobs.51job.com/beijing-cyq/100777225.html?s=01&t=0,Python开发工程师,05-30,6-8千/月,重庆-渝北区,高级软件工程师
406,"[南京市花神大道23号京妆商务楼3栋401                                        (邮编：210000)
                            ]",南京英莫特信息科技有限公司,https://jobs.51job.com/all/co3774559.html,本科,2年经验,https://jobs.51job.com/hangzhou-yhq/98896795.html?s=01&t=0,Python后端开发工程师,05-30,1.2-2万/月,南京-雨花台区,软件工程师
407,"[普陀区中江路388弄新城控股大厦B座20楼                                        (邮编：200237)
                            ]",汇正财经上海分公司,https://jobs.51job.com/all/co4139807.html,大专,2年经验,https://jobs.51job.com/chongqing-yzq/98849962.html?s=01&t=0,爬虫开发主管（Python语言）,05-30,2.5-3万/月,上海,软件工程师
408,"[重庆市渝北区华山南路16号互联网学院1A305室                                        (邮编：400000)
                            ]",重庆达内特睿纳软件有限公司,https://jobs.51job.com/all/co4760455.html,本科,无工作经验,https://jobs.51job.com/beijing-cyq/95482317.html?s=01&t=0,Python带班老师,05-30,0.6-1.2万/月,异地招聘,互联网软件开发工程师
409,"[高新区科技二路零壹广场A座裙楼2楼 光照孵化空间内                                        (邮编：710000)
                            ]",西安逆袭网络科技有限公司,https://jobs.51job.com/all/co4046561.html,本科,无工作经验,https://jobs.51job.com/suzhou-gyyq/99702396.html?s=01&t=0,Python开发工程师,05-30,1-2万/月,西安-雁塔区,数据库工程师/管理员
410,"[新吴区国家软件园金牛座C座三楼NPLUS集团                                        (邮编：100000)
                            ]",无锡核心信息科技有限公司,https://jobs.51job.com/all/co5038416.html,大专,2年经验,https://jobs.51job.com/chengdu/101455212.html?s=01&t=0,Python技术工程师,05-30,4-8千/月,无锡-无锡新区,软件工程师
411,"[武汉市武昌区螃蟹化泛悦中心                                        (邮编：430000)
                            ]",武汉卓讯互动信息科技有限公司,https://jobs.51job.com/all/co2846013.html,大专,1年经验,https://jobs.51job.com/xian-ytq/100108711.html?s=01&t=0,Python开发工程师,05-30,5-8千/月,武汉-武昌区,ERP实施顾问
412,"[南京市浦口区浦口大道13号新城总部大厦B座21层                                        (邮编：210037)
                            ]",南京中孚信息技术有限公司,https://jobs.51job.com/all/co2829346.html,本科,1年经验,https://jobs.51job.com/quanzhou/102468063.html?s=01&t=0,Python开发工程师,05-30,0.7-1.5万/月,南京-浦口区,软件工程师
413,"[江苏省南京市玄武区徐庄软件园苏宁大道1号                                        (邮编：210042)
                            ]",南京苏宁软件技术有限公司,https://jobs.51job.com/all/co3808189.html,大专,2年经验,https://jobs.51job.com/nanjing-pkq/100901761.html?s=01&t=0,Python开发工程师（研究院）,05-30,1.5-3万/月,南京-玄武区,其他
414,"[上海市云南南路118号凯腾大厦wework6-113                                        (邮编：200021)
                            ]",珞曦（上海）文化传播有限公司,https://jobs.51job.com/all/co4778429.html,本科,1年经验,https://jobs.51job.com/chengdu-gxq/102011394.html?s=01&t=0,Python高级开发工程师 项目Leader,05-30,1.5-2万/月,苏州-工业园区,软件工程师
415,"[高新区望江西路中国科大先进技术研究院未来中心                                        (邮编：230000)
                            ]",合肥高维数据技术有限公司,https://jobs.51job.com/all/co3748852.html,本科,无工作经验,https://jobs.51job.com/shanghai/102357501.html?s=01&t=0,python测试开发工程师,05-30,4-7千/月,合肥-高新区,科研人员
416,"[上海市浦东新区世纪大道1198号世纪汇一座11楼                                        (邮编：200122)
                            ]",韦莱韬悦,https://jobs.51job.com/all/co2634635.html,大专,2年经验,https://jobs.51job.com/shenzhen-nsq/94692375.html?s=01&t=0,Python工程师,05-30,1.5-2万/月,上海-浦东新区,高级软件工程师
417,"[深圳市南山区高新园四道泰邦科技大厦2009室                                        (邮编：518000)
                            ]",深圳睿云智合科技有限公司,https://jobs.51job.com/all/co4668205.html,本科,2年经验,https://jobs.51job.com/guangzhou-thq/97020419.html?s=01&t=0,Python开发工程师,05-30,1.5-3万/月,深圳-南山区,软件工程师
418,"[上海市徐汇区                                        (邮编：210000)
                            ]",上海久希信息科技有限公司,https://jobs.51job.com/all/co4964133.html,本科,2年经验,https://jobs.51job.com/shenzhen-lgq/102193190.html?s=01&t=0,Python开发工程师,05-30,1.5-2万/月,异地招聘,软件工程师
419,"[上海市静安区寿阳路99弄9号                                        (邮编：200072)
                            ]",卫宁健康科技集团股份有限公司,https://jobs.51job.com/all/co141119.html,大专,1年经验,https://jobs.51job.com/shanghai-xhq/74340636.html?s=01&t=0,Python研发工程师-西安-00693,05-30,1-1.4万/月,西安-高新技术...,系统管理员/网络管理员
420,"[北京市丰台区丰台科技园区航丰路甲四号                                        (邮编：100070)
                            ]",龙铁纵横（北京）轨道交通科技股份有限公司,https://jobs.51job.com/all/co2725920.html,本科,2年经验,https://jobs.51job.com/shanghai-xhq/102283008.html?s=01&t=0,Python工程师（django）,05-30,0.8-1.2万/月,北京,技术支持/维护工程师
421,"[上海市虹桥路333号307室                                        (邮编：200030)
                            ]",上海博笃软件有限公司,https://jobs.51job.com/all/co603821.html,招1人,无工作经验,https://jobs.51job.com/kunshan/95232319.html?s=01&t=0,高级软件工程师（Python开发）,05-30,1-1.5万/月,上海,互联网软件开发工程师
422,"[双清路双清大厦4号楼                                        (邮编：100084)
                            ]",北京知源智生信息科技有限公司,https://jobs.51job.com/all/co4763088.html,本科,2年经验,https://jobs.51job.com/nanjing-jyq/98423698.html?s=01&t=0,数据工程师-Python,05-30,1-1.5万/月,北京-海淀区,软件工程师
423,"[高新区益州大道北段333号东方希望中心2栋4楼                                        (邮编：610000)
                            ]",成都世纪云创科技有限公司,https://jobs.51job.com/all/co3913622.html,本科,2年经验,https://jobs.51job.com/chongqing-flq/99780887.html?s=01&t=0,Python讲师,05-30,1-1.5万/月,成都,软件工程师
424,"[新华科技大厦1501                                        (邮编：101123)
                            ]",北京微迅联创科技有限公司,https://jobs.51job.com/all/co4528657.html,招1人,无工作经验,https://jobs.51job.com/xian/95457432.html?s=01&t=0,Python开发工程师,05-30,2.5-3.5万/月,北京-朝阳区,互联网软件开发工程师
425,"[吴兴区吴兴大道999号多媒体产业园9C号楼2楼                                        (邮编：313000)
                            ]",浙江九州云信息科技有限公司,https://jobs.51job.com/all/co4862426.html,本科,1年经验,https://jobs.51job.com/guangzhou-hpq/99277269.html?s=01&t=0,Python开发工程师,05-30,1.5-3万/月,无锡,脚本开发工程师
426,"[杨浦区创智天地伟成路70号1号楼8层                                        (邮编：200233)
                            ]",上海闻曦信息科技有限公司,https://jobs.51job.com/all/co3675340.html,招1人,3-4年经验,https://jobs.51job.com/beijing-hdq/97122260.html?s=01&t=0,AI上Python主讲老师,05-30,0.6-1万/月,上海-杨浦区,软件工程师
427,"[上海市徐汇区钦州路100号2号楼611室                                        (邮编：200235)
                            ]",上海数旦信息技术有限公司,https://jobs.51job.com/all/co3485713.html,本科,5-7年经验,https://jobs.51job.com/hangzhou-yhq/102331290.html?s=01&t=0,Python开发高级工程师,05-30,1.5-3万/月,上海-徐汇区,高级软件工程师
428,"[上海市徐汇区虹漕路88号H88越虹广场B座16F/A                                        (邮编：200030)
                            ]",上海网域网络科技有限公司,https://jobs.51job.com/all/co328791.html,招若干人,无工作经验,https://jobs.51job.com/dalian/97124252.html?s=01&t=0,C/C++/python/tensorflow,05-30,0.8-1.8万/月,上海-徐汇区,高级软件工程师
